11
11
11
11
11	Reactive	Informative	Tempestive	10000	500KiB	100%	0,89680	100%	0	1	2h6min4s	1s	0	8968	13	8955	1032	178	0	68	178	0	100	0	1000	8	0	4	274	0,68000	0,00000	1,00000	0,00145	0,00000	
11	Reactive	Informative	Tempestive	10000	500KiB	100%	0,10320	100%	0	1	3h6min4s	2s	1	1032	0	1032	8968	100	51	100	100	7	100	7	1000	2	1	4	400	1,00000	0,33775	0,93000	0,00000	0,00700	
11	Reactive	Informative	Tempestive	10000	500KiB	100%	0,89680	100%	0	1	4h6min4s	2s	2	8968	21	8947	1032	175	0	75	182	0	100	7	1000	7	0	4	301	0,75000	0,00000	1,00000	0,00234	0,00700	
11	Reactive	Informative	Tempestive	10000	500KiB	100%	0,10320	100%	0	1	5h6min4s	3s	3	1032	0	1032	8968	100	57	100	100	19	100	26	1000	2	1	4	400	1,00000	0,36306	0,81000	0,00000	0,02600	
11	Reactive	Informative	Tempestive	10000	500KiB	100%	0,89680	100%	0	1	6h6min4s	3s	4	8968	18	8950	1032	187	4	72	206	0	100	26	1000	7	0	4	291	0,72000	0,02094	1,00000	0,00201	0,02600	
11	Reactive	Informative	Tempestive	10000	500KiB	100%	0,10320	100%	0	1	7h6min4s	4s	5	1032	0	1032	8968	100	57	100	100	10	100	36	1000	2	1	4	400	1,00000	0,36306	0,90000	0,00000	0,03600	
11	Reactive	Informative	Tempestive	10000	500KiB	100%	0,89680	100%	0	1	8h6min4s	4s	6	8968	18	8950	1032	182	4	75	192	0	100	36	1000	7	0	4	303	0,75000	0,02151	1,00000	0,00201	0,03600	
11	Reactive	Informative	Tempestive	10000	500KiB	100%	0,10320	100%	0	1	9h6min4s	5s	7	1032	0	1032	8968	100	67	100	100	17	100	53	1000	2	1	4	400	1,00000	0,40120	0,83000	0,00000	0,05300	
11	Reactive	Informative	Tempestive	10000	500KiB	100%	0,89680	100%	0	1	10h6min4s	5s	8	8968	12	8956	1032	182	3	71	199	0	100	53	1000	7	0	4	284	0,71000	0,01622	1,00000	0,00134	0,05300	
11	Reactive	Informative	Tempestive	10000	500KiB	100%	0,10320	100%	0	1	11h6min4s	6s	9	1032	0	1032	8968	100	42	100	100	8	100	61	1000	2	1	4	400	1,00000	0,29577	0,92000	0,00000	0,06100	
11	Reactive	Informative	Tempestive	10000	500KiB	100%	0,89680	100%	0	1	12h6min4s	6s	10	8968	21	8947	1032	172	1	77	180	0	100	61	1000	7	0	4	308	0,77000	0,00578	1,00000	0,00234	0,06100	
11	Reactive	Informative	Tempestive	10000	500KiB	100%	0,10320	100%	0	1	13h6min4s	7s	11	1032	0	1032	8968	100	43	100	100	15	100	76	1000	2	1	4	400	1,00000	0,30070	0,85000	0,00000	0,07600	
11	Reactive	Informative	Tempestive	10000	500KiB	100%	0,89680	100%	0	1	14h6min4s	7s	12	8968	15	8953	1032	175	1	73	190	0	100	76	1000	7	0	4	294	0,73000	0,00568	1,00000	0,00167	0,07600	
11	Reactive	Informative	Tempestive	10000	500KiB	100%	0,10320	100%	0	1	15h6min4s	8s	13	1032	0	1032	8968	100	66	100	100	19	100	95	1000	2	1	4	400	1,00000	0,39759	0,81000	0,00000	0,09500	
